"source","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet"
"Twitter for iPhone","941449449850761217","RT @GOPChairwoman: .@realDonaldTrump is the Paycheck President. Learn how the tax bill will put more money in your pocket &amp; how to contact…","Thu Dec 14 23:26:54 +0000 2017",10959,NA,0,TRUE
"Twitter for iPhone","941417725833998340","“Manufacturing Optimism Rose to Another All-Time High in the Latest @ShopFloorNAM Outlook Survey” https://t.co/LuV4BMp0Xc","Thu Dec 14 21:20:51 +0000 2017",9007,NA,38758,FALSE
"Twitter for iPhone","941406242785955841","In 1960, there were approximately 20,000 pages in the Code of Federal Regulations. Today there are over 185,000 pages, as seen in the Roosevelt Room.

Today, we CUT THE RED TAPE! It is time to SET FREE OUR DREAMS and MAKE AMERICA GREAT AGAIN! https://t.co/teAVNzjvcx","Thu Dec 14 20:35:13 +0000 2017",26104,NA,88904,FALSE
"Twitter for iPhone","941404173433794561","When Americans are free to thrive, innovate, &amp; prosper, there is no challenge too great, no task too large, &amp; no goal beyond our reach. 

We are a nation of explorers, pioneers, innovators &amp; inventors. We are nation of people who work hard, dream big, &amp; who never, ever give up... https://t.co/9LVdp6zOgZ","Thu Dec 14 20:27:00 +0000 2017",16849,NA,69650,FALSE
"Twitter for iPhone","941400670766321666","Today, we gathered in the Roosevelt Room for one single reason: to CUT THE RED TAPE! For many decades, an ever-growing maze of regs, rules, and restrictions has cost our country trillions of dollars, millions of jobs, countless American factories, &amp; devastated entire industries. https://t.co/ostXOVnckf","Thu Dec 14 20:13:04 +0000 2017",12854,NA,57441,FALSE
"Twitter for iPhone","941353395121741825","As a candidate, I promised we would pass a massive tax cut for the everyday, working Americans. If you make your voices heard, this moment will be forever remembered as a great new beginning – the dawn of a brilliant American future shining with PATRIOTISM, PROSPERITY AND PRIDE! https://t.co/exsBzrlCdw","Thu Dec 14 17:05:13 +0000 2017",18400,NA,77121,FALSE
"Twitter for iPhone","941291666564141057","Republican Tax Cuts are looking very good. All are working hard. In the meantime, the Stock Market hit another record high!","Thu Dec 14 12:59:56 +0000 2017",17274,NA,92795,FALSE
"Twitter for iPhone","941094961482780672","Thank you Omarosa for your service! I wish you continued success.","Wed Dec 13 23:58:18 +0000 2017",13915,NA,86535,FALSE
"Twitter for iPhone","940955920967880704","If last night’s election proved anything, it proved that we need to put up GREAT Republican candidates to increase the razor thin margins in both the House and Senate.","Wed Dec 13 14:45:48 +0000 2017",20081,NA,101999,FALSE
"Twitter for iPhone","940930017365778432","Wow, more than 90% of Fake News Media coverage of me is negative, with numerous forced retractions of untrue stories. Hence my use of Social Media, the only way to get the truth out. Much of Mainstream Meadia has become a joke! @foxandfriends","Wed Dec 13 13:02:52 +0000 2017",29405,NA,120149,FALSE
"Twitter for iPhone","940904649728708609","The reason I originally endorsed Luther Strange (and his numbers went up mightily), is that I said Roy Moore will not be able to win the General Election.  I was right! Roy worked hard but the deck was stacked against him!","Wed Dec 13 11:22:04 +0000 2017",15235,NA,75633,FALSE
"Twitter for iPhone","940795587733151744","Congratulations to Doug Jones on a hard fought victory. The write-in votes played a very big factor, but a win is a win. The people of Alabama are great, and the Republicans will have another shot at this seat in a very short period of time. It never ends!","Wed Dec 13 04:08:41 +0000 2017",24939,NA,123062,FALSE
"Twitter for iPhone","940706127309926400","Wishing all of those celebrating #Hanukkah around the world a happy and healthy eight nights in the company of those they love. https://t.co/A5W0PDWBxp https://t.co/D9MVVPq39x","Tue Dec 12 22:13:12 +0000 2017",17237,NA,76040,FALSE
"Twitter for iPhone","940588025964265472","Consumer Confidence is at an All-Time High, along with a Record High Stock Market. Unemployment is at a 17 year low. MAKE AMERICA GREAT AGAIN! Working to pass MASSIVE TAX CUTS (looking good).","Tue Dec 12 14:23:55 +0000 2017",20179,NA,92234,FALSE
"Twitter for iPhone","940584383605563392","The people of Alabama will do the right thing. Doug Jones is Pro-Abortion, weak on Crime, Military and Illegal Immigration, Bad for Gun Owners and Veterans and against the WALL. Jones is a Pelosi/Schumer Puppet. Roy Moore will always vote with us. VOTE ROY MOORE!","Tue Dec 12 14:09:26 +0000 2017",21590,NA,81386,FALSE
"Twitter for iPhone","940567812053053441","Lightweight Senator Kirsten Gillibrand, a total flunky for Chuck Schumer and someone who would come to my office “begging” for campaign contributions not so long ago (and would do anything for them), is now in the ring fighting against Trump. Very disloyal to Bill &amp; Crooked-USED!","Tue Dec 12 13:03:35 +0000 2017",23666,NA,88993,FALSE
"Twitter for iPhone","940554567414091776","Despite thousands of hours wasted and many millions of dollars spent, the Democrats have been unable to show any collusion with Russia - so now they are moving on to the false accusations and fabricated stories of women who I don’t know and/or have never met. FAKE NEWS!","Tue Dec 12 12:10:58 +0000 2017",38156,NA,147886,FALSE
"Twitter for iPhone","940223974985871360","Another false story, this time in the Failing @nytimes, that I watch 4-8 hours of television a day - Wrong!  Also, I seldom, if ever, watch CNN or MSNBC, both of which I consider Fake News. I never watch Don Lemon, who I once called the “dumbest man on television!” Bad Reporting.","Mon Dec 11 14:17:18 +0000 2017",34018,NA,138768,FALSE
"Twitter for iPhone","939967625362276354","Very little discussion of all the purposely false and defamatory stories put out this week by the Fake News Media. They are out of control - correct reporting means nothing to them. Major lies written, then forced to be withdrawn after they are exposed...a stain on America!","Sun Dec 10 21:18:40 +0000 2017",30872,NA,120303,FALSE
"Twitter for iPhone","939851058788134913","Getting closer and closer on the Tax Cut Bill. Shaping up even better than projected. House and Senate working very hard and smart. End result will be not only important, but SPECIAL!","Sun Dec 10 13:35:28 +0000 2017",18268,NA,95820,FALSE
"Twitter for iPhone","939849867438034944","Things are going really well for our economy, a subject the Fake News spends as little time as possible discussing! Stock Market hit another RECORD HIGH, unemployment is now at a 17 year low and companies are coming back into the USA. Really good news, and much more to come!","Sun Dec 10 13:30:44 +0000 2017",28859,NA,127436,FALSE
"Media Studio","939680422493073408","No American should be separated from their loved ones because of preventable crime committed by those illegally in our country. Our cities should be Sanctuaries for Americans – not for criminal aliens! https://t.co/CvtkCG1pln","Sun Dec 10 02:17:25 +0000 2017",35354,NA,125611,FALSE
"Twitter for iPhone","939642796289470464","Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY! Congratulations!","Sat Dec 09 23:47:55 +0000 2017",15390,NA,93901,FALSE
"Twitter for iPhone","939640619105910784","Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY (last time was 1996). Wow! Congratulations!","Sat Dec 09 23:39:15 +0000 2017",1657,NA,7867,FALSE
"Twitter for iPhone","939634404267380736",".@daveweigel of the Washington Post just admitted that his picture was a FAKE (fraud?) showing an almost empty arena last night for my speech in Pensacola when, in fact, he knew the arena was packed (as shown also on T.V.). FAKE NEWS, he should be fired.","Sat Dec 09 23:14:34 +0000 2017",24272,NA,89981,FALSE
"Twitter for iPhone","939616077356642304",".@DaveWeigel @WashingtonPost put out a phony photo of an empty arena hours before I arrived @ the venue, w/ thousands of people outside, on their way in. Real photos now shown as I spoke. Packed house, many people unable to get in. Demand apology &amp; retraction from FAKE NEWS WaPo! https://t.co/XAblFGh1ob","Sat Dec 09 22:01:44 +0000 2017",24536,NA,77219,FALSE
"Twitter for iPhone","939564681743814661","Have a great game today, @USArmy and @USNavy - I will be watching. 

We love our U.S. Military. On behalf of an entire Nation, THANK YOU for your sacrifice and service! 
#ArmyNavyGame #USA<U+0001F1FA><U+0001F1F8> https://t.co/8m1W9rFwIh","Sat Dec 09 18:37:31 +0000 2017",10992,NA,53589,FALSE
"Twitter for iPhone","939560154269405184","It was my great honor to celebrate the opening of two extraordinary museums-the Mississippi State History Museum &amp; the Mississippi Civil Rights Museum. We pay solemn tribute to our heroes of the past &amp; dedicate ourselves to building a future of freedom, equality, justice &amp; peace. https://t.co/5AkgVpV8aa","Sat Dec 09 18:19:31 +0000 2017",14844,NA,66079,FALSE
"Twitter for iPhone","939521466634326016","Heading to the great state of Mississippi at the invitation of their popular and respected Governor, @PhilBryantMS. Look forward to seeing the new Civil Rights Museum!","Sat Dec 09 15:45:47 +0000 2017",10642,NA,59761,FALSE
"Twitter for iPhone","939485131693322240","CNN’S slogan is CNN, THE MOST TRUSTED NAME IN NEWS. Everyone knows this is not true, that this could, in fact, be a fraud on the American Public. There are many outlets that are far more trusted than Fake News CNN. Their slogan should be CNN, THE LEAST TRUSTED NAME IN NEWS!","Sat Dec 09 13:21:24 +0000 2017",37477,NA,148043,FALSE
"Twitter for iPhone","939480342779580416","Fake News CNN made a vicious and purposeful mistake yesterday. They were caught red handed, just like lonely Brian Ross at ABC News (who should be immediately fired for his “mistake”). Watch to see if @CNN fires those responsible, or was it just gross incompetence?","Sat Dec 09 13:02:23 +0000 2017",23857,NA,92778,FALSE
"Twitter for iPhone","939477807813595136","A big contingent of very enthusiastic Roy Moore fans at the rally last night. We can’t have a Pelosi/Schumer Liberal Democrat, Jones, in that important Alabama Senate seat. Need your vote to Make America Great Again! Jones will always vote against what we must do for our Country.","Sat Dec 09 12:52:18 +0000 2017",13914,NA,60349,FALSE
"Twitter for iPhone","939475127552618496","GREAT EVENING last night in Pensacola, Florida. Arena was packed to the rafters, the crowd was loud, loving and really smart. They definitely get what’s going on. Thank you Pensacola!","Sat Dec 09 12:41:39 +0000 2017",14097,NA,74724,FALSE
"Twitter for iPhone","939375570919612416","We believe that every American should stand for the National Anthem, and we proudly pledge allegiance to one NATION UNDER GOD! https://t.co/r2ITtWwfVs","Sat Dec 09 06:06:03 +0000 2017",17053,NA,70174,FALSE
"Twitter for iPhone","939355447273906182","This is your land, this is your home, and it's your voice that matters the most. So speak up, be heard, and fight, fight, fight for the change you've been waiting for your entire life!

MERRY CHRISTMAS and THANK YOU Pensacola, Florida! https://t.co/geWGzpzRp6","Sat Dec 09 04:46:05 +0000 2017",21490,NA,78833,FALSE
"Twitter for iPhone","939299624875118592","Just arrived at the Pensacola Bay Center. Join me LIVE on @FoxNews in 10 minutes! #MAGA https://t.co/RQFqOkcpNV","Sat Dec 09 01:04:16 +0000 2017",7114,NA,40983,FALSE
"Twitter for iPhone","939274666404909056","On my way to Pensacola, Florida. See everyone soon! #MAGA https://t.co/ijwxVSYQ52","Fri Dec 08 23:25:06 +0000 2017",8132,NA,49974,FALSE
"Twitter for iPhone","939208571253862400","“The unemployment rate remains at a 17-year low of 4.1%. The unemployment rate in manufacturing dropped to 2.6%, the lowest ever recorded. The unemployment rate among Hispanics dropped to 4.7%, the lowest ever recorded...”
@SecretaryAcosta @USDOL https://t.co/vou28s0yHN","Fri Dec 08 19:02:27 +0000 2017",18091,NA,65637,FALSE
"Twitter for iPhone","939189419386470401","MAKE AMERICA GREAT AGAIN! https://t.co/64a93S07s7","Fri Dec 08 17:46:21 +0000 2017",15030,NA,67699,FALSE
"Twitter for iPhone","939152197090148352","Fines and penalties against Wells Fargo Bank for their bad acts against their customers and others will not be dropped, as has incorrectly been reported, but will be pursued and, if anything, substantially increased. I will cut Regs but make penalties severe when caught cheating!","Fri Dec 08 15:18:27 +0000 2017",22929,NA,99072,FALSE
"Twitter for iPhone","939149296389251072","LAST thing the Make America Great Again Agenda needs is a Liberal Democrat in Senate where we have so little margin for victory already. The Pelosi/Schumer Puppet Jones would vote against us 100% of the time. He’s bad on Crime, Life, Border, Vets, Guns &amp; Military. VOTE ROY MOORE!","Fri Dec 08 15:06:55 +0000 2017",19820,NA,75894,FALSE
"Twitter for iPhone","939120304542101505","Big crowd expected today in Pensacola, Florida, for a Make America Great Again speech. We have done so much in so short a period of time...and yet are planning to do so much more! See you there!","Fri Dec 08 13:11:43 +0000 2017",15771,NA,80230,FALSE
"Twitter for iPhone","939006911629869056","I fulfilled my campaign promise - others didn’t! https://t.co/bYdaOHmPVJ","Fri Dec 08 05:41:08 +0000 2017",55482,NA,153721,FALSE
"Twitter for iPhone","939005659982348291","Tonight, @FLOTUS Melania and I were thrilled to welcome so many wonderful friends to the @WhiteHouse – and wish them all a very #HappyHanukkah
https://t.co/wyPkpTsP1i https://t.co/XhNXZSBEC8","Fri Dec 08 05:36:09 +0000 2017",10311,NA,49440,FALSE
